web-scraper-order,web-scraper-start-url,single,single_href,title,price,rating,image_src
1717784687-17,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"Oppo F25 Pro 5G (Lava Red, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Oppo-Storage-Additional-Exchange-Offers/dp/B0CVLBYDQQ/ref=sr_1_6?crid=3IIWI9DSRPIDG&dib=eyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs&dib_tag=se&keywords=oppo&qid=1717784580&sprefix=oppo%2Caps%2C227&sr=8-6,"Oppo F25 Pro 5G (Lava Red, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","23,999",4,https://m.media-amazon.com/images/I/412CUiXkkoL._SX300_SY300_QL70_FMwebp_.jpg
1717784693-18,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"Oppo A18 (Glowing Blue, 4GB RAM, 64GB Storage) | 6.56"" HD 90Hz Waterdrop Display | 5000 mAh Battery with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Glowing-Storage-Waterdrop-Additional-Exchange/dp/B0CJSRBBTH/ref=sr_1_5?crid=3IIWI9DSRPIDG&dib=eyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs&dib_tag=se&keywords=oppo&qid=1717784580&sprefix=oppo%2Caps%2C227&sr=8-5,"OPPO A18 (Glowing Blue, 4GB RAM, 64GB Storage) | 6.56"" HD 90Hz Waterdrop Display | 5000 mAh Battery with No Cost EMI/Additional Exchange Offers","8,999",4.2,https://m.media-amazon.com/images/I/41ljAmAbilL._SX300_SY300_QL70_FMwebp_.jpg
1717784701-19,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"Oppo A59 5G (Starry Black, 6GB RAM, 128GB Storage) | 5000 mAh Battery with 33W SUPERVOOC Charger | 6.56"" HD+ 90Hz Display | with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Storage-Battery-SUPERVOOC-Additional-Exchange/dp/B0CPS84WHV/ref=sr_1_4?crid=3IIWI9DSRPIDG&dib=eyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs&dib_tag=se&keywords=oppo&qid=1717784580&sprefix=oppo%2Caps%2C227&sr=8-4,"OPPO A59 5G (Starry Black, 6GB RAM, 128GB Storage) | 5000 mAh Battery with 33W SUPERVOOC Charger | 6.56"" HD+ 90Hz Display | with No Cost EMI/Additional Exchange Offers","15,499",4.2,https://m.media-amazon.com/images/I/81tb1u-uIGL._SX679_.jpg
1717784708-20,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"Oppo A38 (Glowing Gold, 4GB RAM, 128GB Storage) | 5000 mAh Battery and 33W SUPERVOOC | 6.56"" HD 90Hz Waterdrop Display | 50MP Rear AI Camera with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Glowing-SUPERVOOC-Waterdrop-Additional-Exchange/dp/B0CHDT157Z/ref=sr_1_3?crid=3IIWI9DSRPIDG&dib=eyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs&dib_tag=se&keywords=oppo&qid=1717784580&sprefix=oppo%2Caps%2C227&sr=8-3,"OPPO A38 (Glowing Gold, 4GB RAM, 128GB Storage) | 5000 mAh Battery and 33W SUPERVOOC | 6.56"" HD 90Hz Waterdrop Display | 50MP Rear AI Camera with No Cost EMI/Additional Exchange Offers","9,999",4.1,https://m.media-amazon.com/images/I/41tHvkBa+JL._SY300_SX300_.jpg
1717784714-21,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"(Refurbished) OPPO Reno8 Pro 5G (Glazed Black, 256 GB) (12 GB RAM)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzM4ODM2MDY0OTk2MTU4OjE3MTc3ODQ1ODA6c3BfYXRmOjMwMDEzODczMzQ2NTYzMjo6MDo6&url=%2FRenewed-OPPO-Reno8-Glazed-Black%2Fdp%2FB0BH3HMCQJ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D3IIWI9DSRPIDG%26dib%3DeyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs%26dib_tag%3Dse%26keywords%3Doppo%26qid%3D1717784580%26sprefix%3Doppo%252Caps%252C227%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"(Refurbished) OPPO Reno8 Pro 5G (Glazed Black, 256 GB) (12 GB RAM)",,3.1,https://m.media-amazon.com/images/I/21wk1NMooHL.jpg
1717784726-22,https://www.amazon.in/s?k=oppo&crid=3IIWI9DSRPIDG&sprefix=oppo%2Caps%2C227&ref=nb_sb_noss_1,"(Refurbished) OPPO F21 Pro (Sunset Orange, 8GB RAM, 128 Storage)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzM4ODM2MDY0OTk2MTU4OjE3MTc3ODQ1ODA6c3BfYXRmOjMwMDEzNjYxNzM5NzczMjo6MDo6&url=%2FRenewed-Sunset-Storage-Additional-Exchange%2Fdp%2FB09YPZBJZL%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3IIWI9DSRPIDG%26dib%3DeyJ2IjoiMSJ9.0i1STEl9WpH8a1tQpVYd9fecBlRg2l4ugPraav2A1dICrKM3ThbE-OuHQjCFSY3kKB7qOb7tWKCSVQVBCfHpT35W6-4Oq8SPZUdkWfI9Hx10sKLiO8Vg2pZ-TZ6s6aqfPM9Cshb_tnyGWDeeLwYY30m_g04dgnm2mu-3mLY0uogeczYMQvkwl6ICZVIBnXB2oEvDhLbBGaVNrswF7tKZLxc9k3zKM9-9AvmoswmweN8.027xLoisRY5vPlgScJHckTzqKulk-T1Jp0MDa9UzOgs%26dib_tag%3Dse%26keywords%3Doppo%26qid%3D1717784580%26sprefix%3Doppo%252Caps%252C227%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"(Refurbished) OPPO F21 Pro (Sunset Orange, 8GB RAM, 128 Storage)",,3.5,https://m.media-amazon.com/images/I/81Z5RhIKy-L._SX679_.jpg
1717784331-1,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Lava O2 (Imperial Green, 8GB RAM, UFS 2.2 128GB Storage) ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDY2MDUwNDM3MTU4OjE3MTc3ODQzMTc6c3BfYnRmOjMwMDE1MjEyOTk3NzgzMjo6MDo6&url=%2FLava-O2-Imperial-Green-Expandable%2Fdp%2FB0CVL7G8GG%2Fref%3Dsr_1_21_sspa%3Fcrid%3D19KGSWH8XON8G%26dib%3DeyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8%26dib_tag%3Dse%26keywords%3Dxiaomi%26qid%3D1717784316%26sprefix%3Dxiaomi%2B%252Caps%252C216%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Lava O2 (Imperial Green, 8GB RAM, UFS 2.2 128GB Storage) ","7,999",3.8,https://m.media-amazon.com/images/I/411UCrlQZ4L._SX300_SY300_QL70_FMwebp_.jpg
1717784342-3,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,Xiaomi Mi Wireless Home Security Camera 2i ,https://www.amazon.in/MI-Wireless-Security-Detection-Enhanced/dp/B0B51WPT24/ref=sr_1_19?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-19,"Xiaomi Mi Wireless Home Security Camera 2i | Full HD Picture | 360 View | 2MP CCTV | AI Powered Motion Detection | Enhanced Night Vision| Talk Back Feature (2 Way Calling), 1080p, White","2,296.00",4.1,https://m.media-amazon.com/images/I/51Rvl7DuOUL._SX679_.jpg
1717784347-4,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,Xiaomi Pad 6| Qualcomm Snapdragon 870,https://www.amazon.in/Xiaomi-Qualcomm-Snapdragon-Refresh-Speakers/dp/B0CC8QGXHL/ref=sr_1_18?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-18,"Xiaomi Pad 6| Qualcomm Snapdragon 870| Powered by HyperOS |144Hz Refresh Rate| 8GB, 256GB| 2.8K+ Display (11-inch/27.81cm) Tablet| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Mist Blue","28,999",4.5,https://m.media-amazon.com/images/I/71ioKNHjXKL._SX679_.jpg
1717784355-5,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Xiaomi 14 (Jade Green, 12GB RAM, 512GB Storage)",https://www.amazon.in/Xiaomi-Storage-Professional-Optics-AMOLED/dp/B0CW3GQR3K/ref=sr_1_17?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-17,"Xiaomi 14 (Jade Green, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS","69,999",4.3,https://m.media-amazon.com/images/I/41O+9LbIOUL._SY300_SX300_.jpg
1717784361-6,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,Xiaomi Smart Pen (2nd Generation),https://www.amazon.in/Xiaomi-Smart-Pen-2nd-Generation/dp/B0C8VCRGG2/ref=sr_1_16?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-16,Xiaomi Smart Pen (2nd Generation),"5,999.00",4.4,
1717784368-7,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Redmi Note 13 5G (Stealth Black, 8GB RAM, 256GB Storage) ",https://www.amazon.in/Redmi-Stealth-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPGF6SY/ref=sr_1_15?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-15,"Redmi Note 13 5G (Stealth Black, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera","18,999",3.4,https://m.media-amazon.com/images/I/410921AT8WL._SX300_SY300_QL70_FMwebp_.jpg
1717784375-8,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)",https://www.amazon.in/Oneplus-Nord-Shimmer-128GB-Storage/dp/B0C9QPJY5R/ref=sr_1_14?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-14,"Oneplus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)","18,999",4.2,https://m.media-amazon.com/images/I/418PZ2AjVKL._SX300_SY300_QL70_FMwebp_.jpg
1717784382-9,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Xiaomi 14 (Black, 12GB RAM, 512GB Storage) ",https://www.amazon.in/Xiaomi-Storage-Professional-Optics-AMOLED/dp/B0CW3JRLH1/ref=sr_1_13?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-13,"Xiaomi 14 (Black, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS","69,999",4.3,https://m.media-amazon.com/images/I/714PYaZXuiL._SX679_.jpg
1717784390-10,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Redmi Note 12 Pro+ 5G ( Arctic White, 8GB RAM, 256GB Storage )",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDY2MDUwNDM3MTU4OjE3MTc3ODQzMTc6c3BfbXRmOjMwMDEwNjc2MzU4MzAzMjo6MDo6&url=%2FRedmi-Arctic-White-256GB-Storage%2Fdp%2FB0BTW4LZ4Y%2Fref%3Dsr_1_12_sspa%3Fcrid%3D19KGSWH8XON8G%26dib%3DeyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8%26dib_tag%3Dse%26keywords%3Dxiaomi%26qid%3D1717784316%26sprefix%3Dxiaomi%2B%252Caps%252C216%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Redmi Note 12 Pro+ 5G ( Arctic White, 8GB RAM, 256GB Storage )","33,999",4.1,https://m.media-amazon.com/images/I/61X3WrDm6VL._SX679_.jpg
1717784396-11,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDY2MDUwNDM3MTU4OjE3MTc3ODQzMTc6c3BfbXRmOjMwMDExODYwNzY4MDczMjo6MDo6&url=%2FRedmi-Storage-Bezel-Less-Slimmest-Pro-Grade%2Fdp%2FB0CQPGG8KG%2Fref%3Dsr_1_11_sspa%3Fcrid%3D19KGSWH8XON8G%26dib%3DeyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8%26dib_tag%3Dse%26keywords%3Dxiaomi%26qid%3D1717784316%26sprefix%3Dxiaomi%2B%252Caps%252C216%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera","16,999",3.7,https://m.media-amazon.com/images/I/41ZlnmlOM-L._SX300_SY300_QL70_FMwebp_.jpg
1717784402-12,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Redmi 13C (Starshine Green, 6GB RAM, 128GB Storage) ",https://www.amazon.in/Starshine-Storage-Powered-MediaTek-Display/dp/B0CMTWJ5RV/ref=sr_1_10?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-10,"Redmi 13C (Starshine Green, 6GB RAM, 128GB Storage) | Powered by 4G MediaTek Helio G85 | 90Hz Display | 50MP AI Triple Camera","8,499.00",4.1,https://m.media-amazon.com/images/I/4180tJsogaL._SX300_SY300_QL70_FMwebp_.jpg
1717784407-13,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"POCO M6 5G (Orion Blue, 8GB RAM, 256GB Storage)",https://www.amazon.in/POCO-Orion-Blue-256GB-Storage/dp/B0CQVP5ZZF/ref=sr_1_9?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-9,"POCO M6 5G (Orion Blue, 8GB RAM, 256GB Storage)","12,499",3.9,
1717784413-14,https://www.amazon.in/s?k=xiaomi&crid=19KGSWH8XON8G&sprefix=xiaomi+%2Caps%2C216&ref=nb_sb_noss_2,"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 512GB Storage)",https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_8?crid=19KGSWH8XON8G&dib=eyJ2IjoiMSJ9.X3W3Wl4rFFNQZw6LF-Cc7m9teOyl9AEQubznBnHvWWLizzjYimNcdgAckh5PFETzZliME-wNJzP-dyuKofma-LVAQ4MJMOunQN0YTCdgtBiEGlldVfRO4wXMHfuFGRuTFlRjHpvstvkb1Am66rk4p3zqFcjh-c0mNmJQWF9iTqh2u4Ld-244tvdmfeqh_gWSqMDQKNDLKMhyTZ1wxpXGVwPyeJOY-6_Yd-1rdmSwHiE.YJKYzyEp1aaAl7dG4857SkKPZIg-sBjUwFEU5RWuZg8&dib_tag=se&keywords=xiaomi&qid=1717784316&sprefix=xiaomi+%2Caps%2C216&sr=8-8,"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 512GB Storage)","34,999",3.8,https://m.media-amazon.com/images/I/71nrf4zgq5L._SX679_.jpg
